langCode	pageTitle	resultFilePage	source	confidence_class	rating
ceb	Glycaspis_brimblecombei	File:Glycaspis_brimblecombei_-_Eucaliptus_camaldulensis_20150824b.jpg	ms	low	1
ceb	Gouy,_Aisne	File:Gouy25.jpg	ms	low	0
ceb	Gouy,_Aisne	File:Gouy_(Aisne)_école.JPG	ms	low	0
ceb	Guessling-Hémering	File:Map_commune_FR_insee_code_57275.png	ms	low	1
ceb	Guessling-Hémering	File:Eglise_Guessling-Hemering_B.C.JPG	ms	low	1
ceb	Guessling-Hémering	File:Cloche_Guessling_B.C.JPG	ms	low	0
ceb	Gwa_Airport	File:Stampe_en_Vertongen_SV.4_V66_2014_01.JPG	ms	low	-1
ceb	Hadropenaeus_lucasii	File:FMIB_47553_Metapenaeus_evermanni,_female,_type_(1).jpeg	ms	low	0
ceb	I-n-Bora	File:RhB_BDt_at_La_Punt-Chamues-ch.jpg	ms	low	-1
ceb	Jaltomata_chotanae	File:Jaltomata_chotanae_731_Fruit.jpg	ms	low	1
ceb	Jarnosse	File:Jarnosse,_le_château.jpg	ms	low	1
ceb	Kaapia	File:Small_bracket_fungus.jpg	ms	low	-1
ceb	Kaunia	File:Beginning_Part_of_Barishal_Maha_Shamshan.jpg	ms	low	-1
ceb	Kaunia	File:Morok_Kholar_Pool.jpg	ms	low	-1
ceb	Lacapelle-Viescamp	File:Mairie_de_Lacapelle-Viescamp.jpg	ms	low	1
ceb	Lacapelle-Viescamp	File:Vue_du_village_de_Lacapelle-Viescamp_(Cantal,_Auvergne).jpg	ms	low	1
ceb	Lacapelle-Viescamp	File:MADOUX_B69_-_L'Auvergne_-_Chateau_de_Viescamp.JPG	ms	low	1
ceb	Leboeuf	File:Marcel_Leboeuf_et_Antoine_Durand.jpg	ms	low	-1
ceb	Leboeuf	File:Charles-François_Lebœuf-_Nanteuil.jpg	ms	low	-1
ceb	Leboeuf	File:Frank_Leboeuf.jpeg	ms	low	-1
ceb	Lépin-le-Lac	File:73145-Lépin-le-Lac_-_Localisation.png	ms	low	1
ceb	Lépin-le-Lac	File:73145-Lépin-le-Lac-Sols.png	ms	low	1
ceb	Lépin-le-Lac	File:Église_de_Lépin-le-Lac_(intérieur).JPG	ms	low	0
ceb	Lépin-le-Lac	File:73145-Lépin-le-Lac-Géologie.png	ms	low	1
ceb	Leptobryum_pyriforme	File:032_Leptobryum_pyriforme_nashigoke.jpg	ms	low	1
ceb	Les_Étilleux	File:Le_Grand_Fresnay_Les_Etilleux.jpg	ms	low	1
ceb	Les_Étilleux	File:Map_commune_FR_insee_code_28144.png	ms	low	1
ceb	Les_Étilleux	File:Eglise_Notre-Dame_des_Etilleux.jpg	ms	low	1
ceb	Les_Plantiers	File:Épis_pinacle_(Le_Plantier_de_Costebelle).jpg	ms	low	-1
ceb	Les_Roches-l'Évêque	File:02-Eglise_Saint-Almire_des_Roches-l'eveque.jpg	ms	low	1
ceb	Les_Roches-l'Évêque	File:41192-Les_Roches-l'Évêque-Zone_inondable.png	ms	low	1
ceb	Les_Roches-l'Évêque	File:01-Eglise_Saint-Almire_des_Roches-l'eveque.jpg	ms	low	0
ceb	Lodderena_nana	File:Lodderena_nana_Powell,_1930_(AM_MA70421-1).jpg	ms	low	1
ceb	Louvigny,_Pyrénées-Atlantiques	File:Louvigny_(Pyrénées-Atlantiques)_dans_son_Arrondissement.png	ms	low	0
ceb	Louvigny,_Pyrénées-Atlantiques	File:Map_commune_FR_insee_code_64355.png	ms	low	1
ceb	Maucourt,_Oise	File:Map_commune_FR_insee_code_60389.png	ms	low	1
ceb	Medina_mira	File:Txell_Miras_(2004).jpg	ms	low	-1
ceb	Montespan	File:Chateau_de_Montespan_2.jpg	ms	low	0
ceb	Montespan	File:Ruines_du_château_de_Montespan.jpg	ms	low	1
ceb	Montespan	File:Chateau_de_Montespan_3.jpg	ms	low	0
ceb	Montreuil-en-Caux	File:Map_commune_FR_insee_code_76449.png	ms	low	1
ceb	Mortagne-sur-Sèvre	File:Hôtel_de_Ville_-_Mortagne-sur-Sèvre.jpg	ms	low	1
ceb	Mortagne-sur-Sèvre	File:Mortagne-sur-Sèvre_Thomas_Drake.png	ms	low	1
ceb	Mortagne-sur-Sèvre	File:Mortagne-sur-Sèvre_OSM_01.png	ms	low	0
ceb	Mortagne-sur-Sèvre	File:Église_Saint-Pierre_de_Mortagne-sur-Sèvre.JPG	ms	low	1
ceb	Mortagne-sur-Sèvre	File:Mortagne-sur-Sèvre_OSM_01.png	ms	low	1
ceb	Moussages	File:Moussages,_église_St-Barthélemy.jpg	ms	low	1
ceb	Moussages	File:Moussages,_église,_modillon.jpg	ms	low	-1
ceb	Musa_nanensis	File:Musa_nanensis_Swangpol_&_Traiperm_by_Wandee_Inta.jpg	ms	low	1
ceb	Nanus	File:Taoniscus_nanus_1838.jpg	ms	low	-1
ceb	Nanus	File:Nisaetus_nanus_nanus_1868.jpg	ms	low	-1
ceb	Oenothera_rhombipetala	File:Oenothera_rhombipetala_B1IMG0047.jpg	ms	low	1
ceb	Oisy,_Nord	File:Oisy_(Nord,_Fr)_église.JPG	ms	low	1
ceb	Oisy,_Nord	File:Oisy_(Nord,_Fr)_mairie-école.JPG	ms	low	1
ceb	Ophiocamax_austera	File:Plate_VI_(Verrill,_1899).jpg	ms	low	1
ceb	Ormenans	File:Map_commune_FR_insee_code_70397.png	ms	low	1
ceb	Ormenans	File:Ormenans,_la_fontaine-lavoir-abreuvoir.jpg	ms	low	1
ceb	Orthotrichum_robustum	File:Flora_Antarctica_Plate_CLII.jpg	ms	low	-1
ceb	Otholobium_uncinatum	File:Otholobium_uncinatum_Helme_1.jpg	ms	low	1
ceb	Pendé	File:Pendé,_Somme,_Fr,_calvaire.jpg	ms	low	0
ceb	Pendé	File:Pendé_Mairie.jpg	ms	low	1
ceb	Pendé	File:Pendé_église.jpg	ms	low	1
ceb	Petasus	File:De_historie_van_Jan_Klaasz,_of_de_gewaande_dienstmaagd-Catchpenny_print-Borms_0727.jpeg	ms	low	-1
ceb	Petasus	File:Amalgamation_practical_illustration.jpg	ms	low	-1
ceb	Petasus	File:Otto_Boyde_Dresden.jpg	ms	low	-1
ceb	Petasus	File:Constantin_Hansen,_Et_selskab_af_danske_kunstnere_i_Rom,_1837,_KMS3236,_SMK.jpg	ms	low	-1
ceb	Petasus	File:Hat_and_Clock.jpg	ms	low	-1
ceb	Physostegia_leptophylla	File:Physostegia_leptophylla_IMG_1424.jpg	ms	low	1
ceb	Physostegia_leptophylla	File:Physostegia_leptophylla_kz01.jpg	ms	low	1
ceb	Placobdella	File:Placobdella_parasitica_(YPM_IZ_058094).jpeg	ms	low	1
ceb	Placobdella	File:Placobdella_(YPM_IZ_083629).jpeg	ms	low	1
ceb	Placobdella	File:Placobdella_parasitica_(YPM_IZ_058092).jpeg	ms	low	1
ceb	Placobdella	File:Placobdella_ornata_(YPM_IZ_055746).jpeg	ms	low	1
ceb	Porte-Joie	File:Grande_ferme_(Porte-Joie)_4.jpg	ms	low	0
ceb	Porte-Joie	File:Mairie_Porte-Joie.jpg	ms	low	1
ceb	Porte-Joie	File:Grande_ferme_(Porte-Joie)_4.jpg	ms	low	1
ceb	Porte-Joie	File:Église_Sainte-Colombe_(Porte-Joie)_4.jpg	ms	low	1
ceb	Porte-Joie	File:Église_Sainte-Colombe_(Porte-Joie)_1.jpg	ms	low	1
ceb	Pouydraguin	File:Vignoble_à_Pouydraguin.JPG	ms	low	0
ceb	Pouydraguin	File:Troupeau_de_vaches_à_Pouydraguin.JPG	ms	low	0
ceb	Pouydraguin	File:Église_de_Pouydraguin_2.JPG	ms	low	1
ceb	Pouydraguin	File:Foyer_rural_de_Pouydraguin.JPG	ms	low	1
ceb	Pouydraguin	File:Église_de_Pouydraguin_3.JPG	ms	low	1
ceb	Pouydraguin	File:Domaine_de_Lanafoir_(XVe-XIIIe),_à_Pouydraguin.jpg	ms	low	0
ceb	Pouydraguin	File:Pouydraguin_-_MM.JPG	ms	low	0
ceb	Proisotoma_schoetti	File:Unidentified_Clausiliidae_and_Proisotoma_schoetti.jpg	ms	low	1
ceb	Prospero_elisae	File:Prospero_elisae_sl3.jpg	ms	low	1
ceb	Prospero_elisae	File:Prospero_elisae_sl4.jpg	ms	low	1
ceb	Puyol-Cazalet	File:Glèisa_PujòuCasalet.jpg	ms	low	1
ceb	Puyol-Cazalet	File:Map_commune_FR_insee_code_40239.png	ms	low	1
ceb	Pygeum_ceylanicum	File:The_flora_sylvatica_for_southern_India_(Pl._LIX)_(6820665882).jpg	ms	low	1
ceb	Quesnelia_lateralis	File:Quesnelia_lateralis_BotGardBln11302010C.jpg	ms	low	1
ceb	Quesnelia_lateralis	File:Quesnelia_lateralis_BotGardBln11302010A.jpg	ms	low	1
ceb	Quesnelia_lateralis	File:Quesnelia_lateralis_BotGardBln11302010D.jpg	ms	low	1
ceb	Quesnelia_lateralis	File:Quesnelia_lateralis_BotGardBln11302010B.jpg	ms	low	1
ceb	Quinson	File:Mairie_de_Quinson.JPG	ms	low	1
ceb	Quinson	File:Henry_Quinson.jpg	ms	low	-1
ceb	Quinson	File:Habitat_à_Quinson.JPG	ms	low	0
ceb	Rastafaria	File:Monifa_Henry_posing_for_rawtid_tv_portimultimedia.jpg	ms	low	-1
ceb	Retiers	File:Retiers-FR-35-bâtisse-02.jpg	ms	low	1
ceb	Retiers	File:Retiers_-_gare_03.JPG	ms	low	1
ceb	Retiers	File:Retiers_-_mairie_03.JPG	ms	low	1
ceb	Rhizoplaca_subdiscrepans	File:Rhizoplaca_subdiscrepans_-_Flickr_-_pellaea.jpg	ms	low	1
ceb	Rhodina	File:Nels_P._and_Rhodina_Swerig_House_-_panoramio.jpg	ms	low	-1
ceb	Rhodina	File:Xylophanes_rhodina_MHNT_CUT_2010_0_216_-_Cartago_Tapanti_Costa_Rica_-_Male_dorsal.jpg	ms	low	1
ceb	Rhodocoma_gigantea	File:Rhodocoma_gigantea_kz2.jpg	ms	low	1
ceb	Rhodocoma_gigantea	File:Rhodocoma_gigantea_kz5.jpg	ms	low	1
ceb	Rhodocoma_gigantea	File:Rhodocoma_gigantea_kz3.jpg	ms	low	1
ceb	Roost-Warendin	File:Roost-Warendin_-_Cimetière_de_Roost-Warendin_(03).JPG	ms	low	0
ceb	Roost-Warendin	File:Monument_Roost_Warendin.JPG	ms	low	0
ceb	Roost-Warendin	File:Roost-Warendin_-_Crématorium_de_Roost-Warendin_(03).JPG	ms	low	0
ceb	Roost-Warendin	File:Roost-Warendin_-_Cimetière_de_Roost-Warendin_(04).JPG	ms	low	0
ceb	Roost-Warendin	File:Roost-Warendin_-_Crématorium_de_Roost-Warendin_(03).JPG	ms	low	1
ceb	Roost-Warendin	File:Roost-Warendin_-_Terril_n°_213A,_Cavalier_de_Roost-Warendin_(08).JPG	ms	low	0
ceb	Roost-Warendin	File:Roost-Warendin_-_Crématorium_de_Roost-Warendin_(02).JPG	ms	low	0
ceb	Rouffiac,_Cantal	File:Map_commune_FR_insee_code_15165.png	ms	low	1
ceb	Rouillon	File:Le_Rouillon_2.JPG	ms	low	-1
ceb	Rouillon	File:Le_Mans_-_Hôtel_Nepveu_de_Rouillon_04.jpg	ms	low	0
ceb	Saint-Alban,_Ain	File:Église_St_Alban_Chamagnat_St_Alban_Ain_3.jpg	ms	low	0
ceb	Saint-Alban,_Ain	File:Mairie_St_Alban_Ain_3.jpg	ms	low	1
ceb	Saint-Alban,_Ain	File:Église_St_Alban_Chamagnat_St_Alban_Ain_4.jpg	ms	low	1
ceb	Saint-Alban,_Ain	File:Mairie_St_Alban_Ain_2.jpg	ms	low	1
ceb	Saint-Alban,_Ain	File:Chapelle_près_de_Saint-Alban_(Ain).jpg	ms	low	1
ceb	Saint-Alban,_Ain	File:Église_St_Alban_Chamagnat_St_Alban_Ain_5.jpg	ms	low	1
ceb	Saint-Avaugourd-des-Landes	File:Borne_Michelin_à_Saint-Avaugourd-des-Landes_(Éduarel,_25_juin_2016).jpg	ms	low	1
ceb	Saint-Denis,_Gard	File:Saint_Denis_9535.JPG	ms	low	0
ceb	Saint-Denis,_Gard	File:Saint_Denis_Cross_9531.JPG	ms	low	0
ceb	Saint-Denis,_Gard	File:Saint_Denis_9532m.JPG	ms	low	1
ceb	Saint-Denis,_Gard	File:Saint_Denis_Plage_9525.JPG	ms	low	1
ceb	Saint-Genès-de-Castillon	File:Saint-Genès-de-Castillon_-_Bourg.jpg	ms	low	1
ceb	Saint-Genès-de-Castillon	File:Saint-Genès-de-Castillon_-_manoir_de_Gravou_2.jpg	ms	low	1
ceb	Saint-Genès-de-Castillon	File:01_St_Genes_de_Castillon_(33350).jpg	ms	low	1
ceb	Saint-Genès-de-Castillon	File:Saint-Genès-de-Castillon_-_domaine_de_Calet.jpg	ms	low	1
ceb	Saint-Genès-de-Castillon	File:Saint-Genès-de-Castillon_Limite_communale.jpg	ms	low	1
ceb	Saint-Genès-de-Castillon	File:Saint-Genès-de-Castillon_-_église_2.jpg	ms	low	1
ceb	Saint-Georges-de-Longuepierre	File:FR_17_Saint-Georges-de-Longuepierre_-_Depuis_la_D219e2.jpg	ms	low	1
ceb	Saint-Georges-de-Longuepierre	File:FR_17_Saint-Georges-de-Longuepierre_-_Mairie.jpg	ms	low	1
ceb	Saint-Georges-de-Longuepierre	File:Map_commune_FR_insee_code_17334.png	ms	low	1
ceb	Saint-Georges-de-Longuepierre	File:FR_17_Saint-Georges-de-Longuepierre_-_Église_Saint_Georges_01.jpg	ms	low	1
ceb	Saint-Georges-de-Longuepierre	File:FR_17_Saint-Georges-de-Longuepierre_-_Lavoir_du_pont.jpg	ms	low	0
ceb	Saint-Georges-de-Longuepierre	File:FR_17_Saint-Georges-de-Longuepierre_-_Église_Saint_Georges_03.jpg	ms	low	1
ceb	Saint-Germain-les-Belles	File:Saint-Germain-les-Belles_Church_4188.JPG	ms	low	0
ceb	Saint-Germain-les-Belles	File:Saint-Germain-les-Belles_Church_4192.JPG	ms	low	0
ceb	Saint-Germain-les-Belles	File:Saint-Germain-les-Belles_Church_4187.JPG	ms	low	0
ceb	Saint-Just-Chaleyssin	File:Saint-Just-Chaleyssin_-_Église_Saint-Pierre_02.jpg	ms	low	1
ceb	Saint-Just-Chaleyssin	File:Saint-Just-Chaleyssin_-_Chapelle_Saint-Just_01.JPG	ms	low	0
ceb	Saint-Just-Chaleyssin	File:Saint-Just-Chaleyssin_-_Château_de_Saint-Just.JPG	ms	low	1
ceb	Saint-Just-Chaleyssin	File:Saint-Just-Chaleyssin_-_Chapelle_Saint-Just_10.JPG	ms	low	1
ceb	Saint-Just-Chaleyssin	File:Saint-Just-Chaleyssin_-_Église_Saint-Pierre_03.jpg	ms	low	1
ceb	Saint-Just-Chaleyssin	File:Saint-Just-Chaleyssin_-_Église.JPG	ms	low	1
ceb	Saint-Just-Chaleyssin	File:Saint-Just-Chaleyssin_-_Chapelle_Saint-Just_11.JPG	ms	low	0
ceb	Saint-Laurent-d'Arce	File:Saint-Laurent-d'Arce_Monument_aux_morts_2.JPG	ms	low	1
ceb	Saint-Laurent-d'Arce	File:Saint-Laurent-d'Arce_Limite_communale.jpg	ms	low	1
ceb	Saint-Laurent-d'Arce	File:Saint-Laurent-d'Arce_église_croix_cimetière_1.JPG	ms	low	0
ceb	Saint-Laurent-d'Arce	File:Saint-Laurent-d'Arce_-_château_Puymorin_2.jpg	ms	low	1
ceb	Saint-Paul,_Corrèze	File:Saint-Paul_Mairie.jpg	ms	low	1
ceb	Saint-Paul,_Corrèze	File:Saint-Paul_Eglise_2.jpg	ms	low	0
ceb	Saint-Paul,_Corrèze	File:Saint-Paul_Fontaine.jpg	ms	low	0
ceb	Saint-Symphorien-des-Bruyères	File:Map_commune_FR_insee_code_61457.png	ms	low	1
ceb	Saint-Symphorien-des-Bruyères	File:FranceNormandieSaintSymphorienDesBruyeresEglise.jpg	ms	low	1
ceb	Sampzon	File:Sampzon01.jpg	ms	low	1
ceb	Sampzon	File:Rocher_de_Sampzon-2.JPG	ms	low	1
ceb	Sampzon	File:Sampzon101.jpg	ms	low	1
ceb	Sampzon	File:Rocher_de_Sampzon.jpg	ms	low	1
ceb	Samson	File:Woodblock_for_Samson_Rending_the_Lion_MET_DP102203.jpg	ms	low	-1
ceb	Samson	File:Samson_Crusader_Bible.jpg	ms	low	-1
ceb	Samson	File:Samson.gif	ms	low	-1
ceb	Sansac-de-Marmiesse	File:Cère_Sansac-de-Marmiesse_N122_amont.JPG	ms	low	1
ceb	Sanzay	File:1998-2003_Sanzay_restauration_archéologie.jpg	ms	low	0
ceb	Sanzay	File:Château_du_Bois_de_Sanzay,_door.jpg	ms	low	0
ceb	Savang	File:Mausoleum_of_Savang_Vadhana.jpg	ms	low	-1
ceb	Savang	File:Queen_Savang_Vadhana,_Mahidol_Adulyadej_and_Valaya_Alongkorn_2.jpg	ms	low	-1
ceb	Savang	File:Savang_Vatthana_1959.jpg	ms	low	-1
ceb	Savang	File:Queen_Savang_Vadhana_in_1879.jpg	ms	low	-1
ceb	Savang	File:Queen_Savang_Vadhana,_Mahidol_Adulyadej_and_Valaya_Alongkorn.jpg	ms	low	-1
ceb	Savang	File:Kroonprins_Savang_,_nieuwe_Koning_van_Laos,_Bestanddeelnr_910-7908.jpg	ms	low	-1
ceb	Serverette	File:Serverette-croix-arriere.jpg	ms	low	0
ceb	Serverette	File:Serverette-croix-avant.jpg	ms	low	0
ceb	Serverette	File:Eglise-saint-jean-serverette.jpg	ms	low	0
ceb	Serverette	File:Serverette-monument-aux-morts.jpg	ms	low	1
ceb	Setaria_intermedia	File:Near_Fryingpan_Canyon_-_Flickr_-_aspidoscelis_(1).jpg	ms	low	-1
ceb	Setaria_intermedia	File:Percha_Creek_-_Flickr_-_aspidoscelis_(2).jpg	ms	low	-1
ceb	Setaria_intermedia	File:Warm_Springs_Canyon_-_Flickr_-_aspidoscelis_(1).jpg	ms	low	-1
ceb	Setaria_intermedia	File:Southeast_of_the_Big_Hatchet_Mountains_-_Flickr_-_aspidoscelis_(3).jpg	ms	low	-1
ceb	Sida_schimperiana	File:Sida_schimperiana-1-kadukkaimaram-yercaud-salem-India.jpg	ms	low	1
ceb	Soulatgé	File:Soulatge,_Marcel_-_DPLA_-_a9c1f95f42b51628b6e0302ce8b670a9.jpg	ms	low	-1
ceb	Soulatgé	File:Map_commune_FR_insee_code_11384.png	ms	low	1
ceb	Souroubea_sympetala	File:Souroubea_sympetala.jpg	ms	low	1
ceb	Spio_martinensis	File:Bulletin_biologique_de_la_France_et_de_la_Belgique_(1896)_(20242827349).jpg	ms	low	1
ceb	Syringodea_bifucata	File:Syringodea_bifucata_13815904.jpg	ms	low	1
ceb	Teramnus_mollis	File:Teramnus_labialis_var._mollis_(2951953940).jpg	ms	low	1
ceb	Tethya_magna	File:Pink_golf_ball_sponge_and_sea_anemone,_in_a_Piha_rock_pool.jpg	ms	low	-1
ceb	Ula_hians	File:Starr-991212-1208-Scaevola_taccada-habitat-Papa_Ula_Point-Maui_(23901621593).jpg	ms	low	-1
ceb	Ula_hians	File:Starr-060826-8681-Hibiscus_kokio_subsp_saintjohnianus-flower-Makawao-Maui_(24771030821).jpg	ms	low	-1
ceb	Unibersidad_De_La_Salle	File:St._Miguel_Hall,_De_La_Salle_University.jpg	ms	low	1
ceb	Vauvenargues	File:Maison_du_Grand_Site_Sainte-Victoire_à_Vauvenargues.jpg	ms	low	1
ceb	Vauvenargues	File:P1340565_Paris_XVIII_rue_Vauvenargues_rwk.jpg	ms	low	-1
ceb	Vauvenargues	File:Château_de_Vauvenargues.jpg	ms	low	1
ceb	Vauvenargues	File:Vauvenargues1.jpg	ms	low	1
ceb	Vélines	File:Vélines_jumelage.jpg	ms	low	1
ceb	Verneuil,_Nièvre	File:Chateau-Verneuil04.JPG	ms	low	1
ceb	Verneuil,_Nièvre	File:Map_commune_FR_insee_code_58306.png	ms	low	0
ceb	Vigna_peduncularis	File:Vigna_peduncularis_(14283920457).jpg	ms	low	1
ceb	Vignes-la-Côte	File:Lelong_-_Vrilles_de_la_Vigne_ill_p059.jpg	ms	low	-1
ceb	Vignes-la-Côte	File:Lelong_-_Vrilles_de_la_Vigne022.jpg	ms	low	-1
ceb	Vouzan	File:Château_de_Vouzan_1.JPG	ms	low	1
ceb	Vouzan	File:VouzanVxBourg0.JPG	ms	low	0
ceb	Vouzan	File:Château_de_Vouzan_5.JPG	ms	low	0
ceb	Vouzan	File:Château_de_Vouzan_3.JPG	ms	low	0
cs	.my	File:My_Son_A1_Yoni.jpg	ms	low	-1
cs	.my	File:My_Death_My_Decision_logo.png	ms	low	-1
cs	.sl	File:SL_C20U_(3).jpg	ms	low	-1
cs	.sl	File:SL_C20U_(5).jpg	ms	low	-1
cs	.sl	File:SL_C20U_(2).jpg	ms	low	-1
cs	.sl	File:Gen2SL.jpg	ms	low	-1
cs	.sl	File:SL_C20U_(4).jpg	ms	low	-1
cs	25._narozeniny	File:Rádélko_na_těsto_(Pico)_02.jpg	ms	low	-1
cs	25._narozeniny	File:Brno,_Metro_Music_Bar,_křest_DVD_Futura.jpg	ms	low	-1
cs	25._narozeniny	File:Kychot-66narozeniny-Krakonos.jpg	ms	low	-1
cs	421_(číslo)	File:Raspenava,_dům_číslo_421.jpg	ms	low	-1
cs	467_př._n._l.	File:Collegiata_dei_Santi_Nazaro_e_Celso_polittico_Tiziano_1522_Brescia.jpg	ms	low	-1
cs	805_př._n._l.	File:Loc7798_R01_alt.jpg	ms	low	-1
cs	805_př._n._l.	File:Jetblue_flight_about_to_land_in_Puerto_Rico.jpg	ms	low	-1
cs	805_př._n._l.	File:"The_School_of_Athens"_by_Raffaello_Sanzio_da_Urbino.jpg	ms	low	-1
cs	Â	File:Maison_à_porte_à_fronton_à_Collinée_01.JPG	ms	low	-1
cs	Â	File:Maison_à_porte_à_fronton_à_Collinée_02.JPG	ms	low	-1
cs	A_Beautiful_Lie	File:Beautiful_Bokeh_(16055643535).jpg	ms	low	-1
cs	A_Beautiful_Lie	File:Telluride,_United_States_(Unsplash_3f4Rhe70Vj4).jpg	ms	low	-1
cs	A_Beautiful_Lie	File:Beautiful_white_indian_cat_with_golden_eyes_sitting_calmly.JPG	ms	low	-1
cs	Abominog	File:Political_Party_logo_featuring_a_C.png	ms	low	-1
cs	About_a_Girl	File:Girl_Posing_at_Glacier_Point_Yosemite_2013.jpg	ms	low	-1
cs	Active_24	File:Cholesterol-24_hydroxylase_(CYP46A1)_with_active_site_in_red.png	ms	low	-1
cs	Adidas_Grand_Prix_2010	File:Usain_Bolt_9th_Gold_Olympics_2016.jpg	ms	low	-1
cs	All_the_Lovers	File:Dogs_as_home_companions;_a_book_for_all_dog_lovers_(1922)_(14775837492).jpg	ms	low	-1
cs	All_the_Lovers	File:Dogs_as_home_companions;_a_book_for_all_dog_lovers_(1922)_(14775846972).jpg	ms	low	-1
cs	All_the_Lovers	File:Dogs_as_home_companions;_a_book_for_all_dog_lovers_(1922)_(14753204096).jpg	ms	low	-1
cs	Andreas_Berger	File:Jo-Berger-Myhre_Andreas-Lønmo-Knudsrød_DSC00012.jpg	ms	low	-1
cs	Andreas_Berger	File:Scharffen_Berger_factory_1.jpg	ms	low	-1
cs	Andreas_Berger	File:Scharffen_Berger_factory_2.jpg	ms	low	-1
cs	Angel_of_Babylon	File:York_Minster_-_Fall_of_Babylon_(full).jpg	ms	low	-1
cs	As_We_May_Think	File:Houston,_We_Have_a_Problem!_official_movie_poster.jpg	ms	low	-1
cs	As_We_May_Think	File:Think_of_the_young_people_think_of_the_children.jpg	ms	low	-1
cs	As_We_May_Think	File:We_think_we_heard_something_(8153667331).jpg	ms	low	-1
cs	As_We_May_Think	File:We_have_to_think_of_the_children_that_is_also_affected.jpg	ms	low	-1
cs	Autokracie	File:歷史的路口.png	ms	low	-1
cs	Aviva_London_Grand_Prix_2010	File:Usain_Bolt_smiling_Berlin_2009.JPG	ms	low	-1
cs	Bišar	File:Muhammad_Abd_al-Rahman_Bisar.png	ms	low	-1
cs	Bočka	File:20150515205DR_Bocka_(Burkau)_Rittergut_Herrenhaus.jpg	ms	low	-1
cs	Boris_Mironov	File:Mironov_Boris_Social_History_vol_1_2000.jpg	ms	low	-1
cs	Boris_Mironov	File:Boris_Mironov_-_MIBF_2011_-_5.jpg	ms	low	-1
cs	Bory_Mall	File:Shopping_Mall_Bory_Mall_exterior.jpg	ms	low	-1
cs	Bory_Mall	File:Borymall15Bratislava.JPG	ms	low	1
cs	Bory_Mall	File:Shopping_Mall_Bory_Mall_exterior_2.jpg	ms	low	0
cs	Bory_Mall	File:Borymall15Bratislava6.JPG	ms	low	-1
cs	Borzov	File:Valeriy_Borzov_1972d.jpg	ms	low	-1
cs	Borzov	File:Valeriy_Borzov_1972e.jpg	ms	low	-1
cs	Borzov	File:Valeriy_Borzov.jpg	ms	low	-1
cs	Borzov	File:Valeriy_Borzov_c1974.jpg	ms	low	-1
cs	Boys_(píseň,_Britney_Spears)	File:Basketball_at_Simiyu_Tanzania_10.jpg	ms	low	-1
cs	Boys_(píseň,_Britney_Spears)	File:Basketball_at_Simiyu_Tanzania,_42.jpg	ms	low	-1
cs	Brick_by_Brick	File:Brick_wall_close-up_view.jpg	ms	low	-1
cs	Brick_by_Brick	File:Fallen_bricks.jpg	ms	low	-1
cs	Call_Me_Mañana	File:Schwanenstein,_Lohme,_Insel_Rügen,_170422,_ako_(3).jpg	ms	low	-1
cs	Centralizace	File:Social_media_as_a_window_through_which_to_observe_existing_social_problems.jpg	ms	low	-1
cs	Chráněné_území	File:PP_Čimické_údolí,_chráněné_území_ČSSR.jpg	ms	low	1
cs	Circa_1998–2002	File:Värja_av_nederländsk-svensk_typ_-_Livrustkammaren_-_19529.tif	ms	low	-1
cs	Circa_1998–2002	File:Värja_med_klinga_av_Clemens_Horn,_Solingen_ca_1595-1600,_fäste_av_Johan_Pedersson_-_Livrustkammaren_-_35150-negative.tif	ms	low	-1
cs	Classpath_(Java)	File:BDD_Variable_Ordering_VisuBDD_Bad.png	ms	low	-1
cs	Cobalt	File:Cobalt(II)_oxalate.png	ms	low	-1
cs	Cobalt	File:Cobalt_ON_3.jpg	ms	low	-1
cs	Cobalt	File:Kobalt_electrolytic_and_1cm3_cube.jpg	ms	low	-1
cs	Damn	File:20161203_Oberhausen_Ruhrpott_Metall_Meeting_Legion_Of_The_Damned_0107_Legion_Of_The_Damned.jpg	ms	low	-1
cs	Damn	File:The_Damned_(3).jpg	ms	low	-1
cs	Dave_Alexander	File:2017-2018_ISU_Junior_Grand_Prix_Final_Sofia_Polishchuk_Alexander_Vakhnov_jsfb_dave3796.jpg	ms	low	-1
cs	Dave_Alexander	File:Getty_Villa_-_Alexander_the_Great.jpg	ms	low	-1
cs	David_Čáp	File:David_Rowland_license_plate_gas_cap_cover.jpg	ms	low	-1
cs	David_Čáp	File:David_Toska2.jpg	ms	low	-1
cs	David_Čáp	File:Liberty_Cap_w_David_2001-07-21.jpg	ms	low	-1
cs	David_Čáp	File:Percival_David_Collection_DSCF3093.jpg	ms	low	-1
cs	David_Čáp	File:Concert_solidari_de_Cap_nen_sense_joguina_a_Girona_10.jpg	ms	low	-1
cs	Divoké_víno	File:Divoké_víno.JPG	ms	low	-1
cs	Dynamic_loading	File:COMPRESSOR_LOAD_VALVE_CONTROLLER_AND_DYNAMIC_FLOW_COMPUTER_-_NARA_-_17449236.jpg	ms	low	-1
cs	Dynamic_loading	File:Dynamic_load.png	ms	low	-1
cs	Dynamic_loading	File:COMPRESSOR_LOAD_VALVE_CONTROLLER_AND_DYNAMIC_FLOW_COMPUTER_-_NARA_-_17449239.jpg	ms	low	-1
cs	Dynamic_loading	File:Frontend_resource_loading_in_MediaWiki.png	ms	low	-1
